genome	name1	name2	coverage_overlap	compared_bases_count	consensus_SNPs	population_SNPs	popANI	conANI	percent_compared
MAG40	SRS1992995.sorted.bam	SRS1993108.sorted.bam	0.6764166783816343	1440595	20375	17270	0.9880118978616474	0.9858565384441845	0.5842098945368926
MAG40	SRS1992995.sorted.bam	SRS1993134.sorted.bam	0.7557096179356364	1713835	24996	21112	0.9876814279087544	0.9854151654039041	0.6950179367578225
MAG40	SRS1993001.sorted.bam	SRS1993108.sorted.bam	0.7619345643814652	1822733	13640	13227	0.9927433145721287	0.9925167317429376	0.7391797512131543
MAG40	SRS1993001.sorted.bam	SRS1993134.sorted.bam	0.9183899786274716	2227537	19884	18857	0.9915345962828003	0.9910735489466617	0.9033414358976855
MAG40	SRS1993108.sorted.bam	SRS1993134.sorted.bam	0.8198454719106367	1835081	89	0	1.0	0.9999515007784398	0.7441872819749169
MAG41	SRS1992995.sorted.bam	SRS1992999.sorted.bam	0.9670970109819214	1944472	13674	10244	0.9947317318017436	0.9929677567997893	0.9361001923257454
MAG41	SRS1992995.sorted.bam	SRS1993000.sorted.bam	0.6566125838618483	1297979	10223	8350	0.9935669221150727	0.992123909554777	0.6248680318023498
MAG41	SRS1992995.sorted.bam	SRS1993001.sorted.bam	0.929407895392759	1879759	14207	12757	0.9932134917295249	0.9924421162500087	0.9049463100656893
MAG41	SRS1992995.sorted.bam	SRS1993002.sorted.bam	0.9507245711961876	1967547	18028	14700	0.9925287680548419	0.9908373218022238	0.9472088696108473
MAG41	SRS1992995.sorted.bam	SRS1993003.sorted.bam	0.6006383203889853	1180605	9320	8242	0.9930188335641472	0.9921057423947891	0.5683622945255764
MAG41	SRS1992995.sorted.bam	SRS1993004.sorted.bam	0.945173526589375	1927430	16230	8705	0.9954836232703652	0.9915794607326855	0.9278958985752489
MAG41	SRS1992995.sorted.bam	SRS1993006.sorted.bam	0.9393257660389711	1935477	16686	13732	0.9929051081464673	0.9913788693949863	0.9317698542031239
MAG41	SRS1992995.sorted.bam	SRS1993108.sorted.bam	0.5634862267718984	1095133	11092	4415	0.9959685261972747	0.9898715498482833	0.527214694746065
MAG41	SRS1992995.sorted.bam	SRS1993134.sorted.bam	0.9421031041254584	1910290	15502	13988	0.9926775515759387	0.9918850017536605	0.91964442604365
MAG41	SRS1992999.sorted.bam	SRS1993000.sorted.bam	0.6646909114713208	1316829	10303	7641	0.9941974242669321	0.9921759013508967	0.6339427259225738
MAG41	SRS1992999.sorted.bam	SRS1993001.sorted.bam	0.9413053205619583	1902498	14895	11873	0.9937592575655796	0.9921708196276685	0.9158932315298682
MAG41	SRS1992999.sorted.bam	SRS1993002.sorted.bam	0.9628678726705587	1990756	16697	12359	0.9937918057260658	0.9916127340568106	0.9583820566578648
MAG41	SRS1992999.sorted.bam	SRS1993003.sorted.bam	0.5985413527008505	1186908	9302	7398	0.9937669979476084	0.9921628298065225	0.5713966604162806
MAG41	SRS1992999.sorted.bam	SRS1993004.sorted.bam	0.9530722234528325	1946276	15628	7060	0.9963725596986245	0.991970306369703	0.9369686670309382
MAG41	SRS1992999.sorted.bam	SRS1993006.sorted.bam	0.9507270369484261	1957702	15958	11964	0.9938887532423218	0.9918486061719302	0.9424693277745817
MAG41	SRS1992999.sorted.bam	SRS1993108.sorted.bam	0.5613742856904497	1101533	10658	3933	0.9964295214033533	0.9903243933681515	0.5302957580017379
MAG41	SRS1992999.sorted.bam	SRS1993134.sorted.bam	0.9571997551970505	1937730	15950	12715	0.9934381983042013	0.9917687190681881	0.9328544847523476
MAG41	SRS1993000.sorted.bam	SRS1993001.sorted.bam	0.6678170078271641	1301673	9035	7642	0.9941290938661246	0.9930589326197901	0.6266463830002335
MAG41	SRS1993000.sorted.bam	SRS1993002.sorted.bam	0.6611186984400157	1340234	9127	7745	0.9942211583947281	0.9931899951799462	0.6452102705317964
MAG41	SRS1993000.sorted.bam	SRS1993003.sorted.bam	0.5179312503475915	856709	5774	4951	0.9942209081496751	0.9932602552325235	0.4124335344850412
MAG41	SRS1993000.sorted.bam	SRS1993004.sorted.bam	0.6652773053532273	1320877	9198	3705	0.9971950454130097	0.993036444725739	0.6358914984317869
MAG41	SRS1993000.sorted.bam	SRS1993006.sorted.bam	0.6629089056313704	1326131	9076	7226	0.9945510662219645	0.99315603058823	0.638420858798241
MAG41	SRS1993000.sorted.bam	SRS1993108.sorted.bam	0.5044993094419751	809859	7162	3042	0.9962437905857686	0.9911564852647189	0.38987918862124826
MAG41	SRS1993000.sorted.bam	SRS1993134.sorted.bam	0.6631986410962737	1310023	9186	7895	0.9939733882534887	0.9929879093725835	0.6306662077166192
MAG41	SRS1993001.sorted.bam	SRS1993002.sorted.bam	0.9448276679116399	1945956	14882	12567	0.9935419916997096	0.9923523450684394	0.9368146138681546
MAG41	SRS1993001.sorted.bam	SRS1993003.sorted.bam	0.6037794476924393	1174333	8255	7369	0.9937249485452593	0.9929704777094742	0.565342852535017
MAG41	SRS1993001.sorted.bam	SRS1993004.sorted.bam	0.9513242476792567	1922608	13725	6927	0.9963970814643442	0.9928612592894651	0.925574509978553
MAG41	SRS1993001.sorted.bam	SRS1993006.sorted.bam	0.9414269706469806	1922571	14238	12162	0.9936740957811181	0.9925942917062621	0.9255566975816061
MAG41	SRS1993001.sorted.bam	SRS1993108.sorted.bam	0.5558925495790548	1075062	10289	4934	0.995410497255042	0.9904293891887166	0.5175521915265946
MAG41	SRS1993001.sorted.bam	SRS1993134.sorted.bam	0.9443488641221428	1898982	13199	12183	0.9935844573566258	0.99304943385456	0.9142005724037829
MAG41	SRS1993002.sorted.bam	SRS1993003.sorted.bam	0.6005133268297079	1217129	8233	7018	0.994233971912591	0.9932357211109094	0.5859455373927946
MAG41	SRS1993002.sorted.bam	SRS1993004.sorted.bam	0.9699329119749156	2006227	15017	6312	0.996853795707066	0.9925148051541526	0.9658300456623203
MAG41	SRS1993002.sorted.bam	SRS1993006.sorted.bam	0.9806616119189234	2036054	13116	10151	0.9950143758466131	0.9935581276331571	0.9801892446821571
MAG41	SRS1993002.sorted.bam	SRS1993108.sorted.bam	0.5592826115557893	1121446	9326	4298	0.9961674480982589	0.991683950899107	0.5398821974720839
MAG41	SRS1993002.sorted.bam	SRS1993134.sorted.bam	0.9568755791589768	1974744	14748	12159	0.993842746199001	0.992531690183639	0.9506736215250782
MAG41	SRS1993003.sorted.bam	SRS1993004.sorted.bam	0.6027167537661446	1193327	8261	3831	0.996789647766287	0.9930773375612887	0.5744868705784937
MAG41	SRS1993003.sorted.bam	SRS1993006.sorted.bam	0.606544744308978	1209484	8145	6934	0.9942669766611216	0.9932657232340403	0.5822651110506667
MAG41	SRS1993003.sorted.bam	SRS1993108.sorted.bam	0.474021876682166	734601	6483	3102	0.9957772995136135	0.9911748010144282	0.3536487732313373
MAG41	SRS1993003.sorted.bam	SRS1993134.sorted.bam	0.6111155489079617	1195277	8233	7424	0.993788887429441	0.9931120568704995	0.5754256320392065
MAG41	SRS1993004.sorted.bam	SRS1993006.sorted.bam	0.9640718586640707	1979863	13864	5052	0.9974483082920383	0.9929974952812392	0.9531379907134828
MAG41	SRS1993004.sorted.bam	SRS1993108.sorted.bam	0.553952210924905	1091245	10598	2387	0.9978125902065988	0.9902881571049581	0.5253429488182437
MAG41	SRS1993004.sorted.bam	SRS1993134.sorted.bam	0.9572686046767506	1942888	12808	6330	0.9967419635099913	0.9934077517592368	0.9353376291699663
MAG41	SRS1993006.sorted.bam	SRS1993108.sorted.bam	0.5614079456323506	1109143	10426	4387	0.9960446939664227	0.9905999496908875	0.5339593347791864
MAG41	SRS1993006.sorted.bam	SRS1993134.sorted.bam	0.95359790635914	1951624	13871	11629	0.9940413727234344	0.9928925858669497	0.9395432805139599
MAG41	SRS1993108.sorted.bam	SRS1993134.sorted.bam	0.5634096432387092	1097845	5857	1508	0.9986263999016255	0.9946650028009418	0.5285202953006564
MAG43	SRS1992964.sorted.bam	SRS1992995.sorted.bam	0.6284517875535994	2569625	11639	11237	0.9956269883737899	0.995470545313032	0.5488888931610212
MAG43	SRS1992964.sorted.bam	SRS1993002.sorted.bam	0.5974754696030348	2631002	12017	11627	0.9955807711282622	0.9954325386297692	0.5619994262526372
MAG43	SRS1992995.sorted.bam	SRS1993002.sorted.bam	0.9088241911507159	4228075	21304	20881	0.9950613458843564	0.9949613003553627	0.9031447806398928
MAG44	SRS1992995.sorted.bam	SRS1993001.sorted.bam	0.6616334263854333	1145009	13617	13450	0.98825336744078	0.9881075170588178	0.5773408845902122
MAG49	SRS1992962.sorted.bam	SRS1992964.sorted.bam	0.9622588330101165	1408036	55325	847	0.9993984528804661	0.9607076807695257	0.9247011708860552
MAG49	SRS1992962.sorted.bam	SRS1992999.sorted.bam	0.9709512034984591	1461387	31889	6384	0.9956315472903482	0.9781789491763646	0.9597384370979574
MAG49	SRS1992962.sorted.bam	SRS1993004.sorted.bam	0.9704424099335127	1453284	33575	4722	0.99675080713749	0.9768971515546858	0.954416944190326
MAG49	SRS1992964.sorted.bam	SRS1992999.sorted.bam	0.9470290773408837	1413966	56775	11749	0.9916907478680534	0.959846983590836	0.9285955868976872
MAG49	SRS1992964.sorted.bam	SRS1993004.sorted.bam	0.9470032948854662	1407039	57191	8103	0.9942410977947307	0.9593536497566876	0.9240464098803896
MAG49	SRS1992999.sorted.bam	SRS1993004.sorted.bam	0.9884626379664868	1493910	20952	2954	0.9980226385792986	0.9859750587384782	0.9810973058916013
MAG51	SRS1992998.sorted.bam	SRS1992999.sorted.bam	0.781150803234168	1317812	19742	9911	0.9924792003715249	0.9850191074295879	0.7152156427710039
MAG51	SRS1992998.sorted.bam	SRS1993002.sorted.bam	0.7746837507512098	1332961	19878	19534	0.9853454077051016	0.9850873356384771	0.723437454207186
MAG51	SRS1992998.sorted.bam	SRS1993106.sorted.bam	0.7668281293381682	1278533	27640	14396	0.988740220236787	0.9783814731414833	0.6938977649307639
MAG51	SRS1992998.sorted.bam	SRS1993108.sorted.bam	0.7764156009219734	1321295	20524	20087	0.9847974903409156	0.9844667542070469	0.7171059701346729
MAG51	SRS1992998.sorted.bam	SRS1993116.sorted.bam	0.79231408550425	1309355	20099	19812	0.9848688858254637	0.9846496939332725	0.7106257781386327
MAG51	SRS1992998.sorted.bam	SRS1993134.sorted.bam	0.5921131336179492	826081	14771	14620	0.982301977651102	0.9821191868594	0.44833865027478403
MAG51	SRS1992998.sorted.bam	SRS1993172.sorted.bam	0.6826618079363345	1009763	21241	10244	0.9898550451937732	0.9789643708474167	0.5480283174621093
MAG51	SRS1992999.sorted.bam	SRS1993002.sorted.bam	0.968715722704133	1780713	3955	2333	0.9986898506384803	0.9977789795435873	0.966445739517991
MAG51	SRS1992999.sorted.bam	SRS1993106.sorted.bam	0.9306364608504787	1640900	37173	13883	0.9915393991102444	0.9773459686757268	0.8905650792548104
MAG51	SRS1992999.sorted.bam	SRS1993108.sorted.bam	0.9753531786127752	1763670	10210	6546	0.9962884213033051	0.9942109351522677	0.9571959981286682
MAG51	SRS1992999.sorted.bam	SRS1993116.sorted.bam	0.9558901186937181	1673179	14266	9011	0.9946144435233768	0.9914737156036503	0.9080838495596835
MAG51	SRS1992999.sorted.bam	SRS1993134.sorted.bam	0.6028000560808564	980407	17343	12161	0.9875959677970475	0.9823104078204256	0.5320959459180761
MAG51	SRS1992999.sorted.bam	SRS1993172.sorted.bam	0.7241144882692567	1217572	24759	7235	0.9940578462711035	0.9796652682551833	0.6608124228645488
MAG51	SRS1993002.sorted.bam	SRS1993106.sorted.bam	0.9230927673582062	1661047	37675	20786	0.9874862059893549	0.977318522594484	0.9014994534712446
MAG51	SRS1993002.sorted.bam	SRS1993108.sorted.bam	0.9757839578343355	1793843	9116	8646	0.9951801802052911	0.9949181728835801	0.9735717797950436
MAG51	SRS1993002.sorted.bam	SRS1993116.sorted.bam	0.9383748899893628	1682861	13459	13187	0.9921639398619375	0.9920023103512411	0.9133385580107439
MAG51	SRS1993002.sorted.bam	SRS1993134.sorted.bam	0.5879010574770552	985493	17314	17194	0.982552894845524	0.9824311283793999	0.5348562689073441
MAG51	SRS1993002.sorted.bam	SRS1993172.sorted.bam	0.7149341682055024	1228472	24872	11206	0.9908780989717307	0.9797537103002755	0.666728176026763
MAG51	SRS1993106.sorted.bam	SRS1993108.sorted.bam	0.9337014586718193	1651857	38145	20878	0.9873608914088811	0.9769078073949501	0.8965117680069556
MAG51	SRS1993106.sorted.bam	SRS1993116.sorted.bam	0.9400246819288018	1615338	36872	19754	0.9877709804387689	0.9771738174920667	0.876691823994946
MAG51	SRS1993106.sorted.bam	SRS1993134.sorted.bam	0.6087345770869531	959615	20165	10458	0.9891018793995509	0.9789863643231921	0.5208115110787404
MAG51	SRS1993106.sorted.bam	SRS1993172.sorted.bam	0.768525841427187	1227436	14189	17	0.9999861499907123	0.9884401304833816	0.6661659081115288
MAG51	SRS1993108.sorted.bam	SRS1993116.sorted.bam	0.9533163214284195	1679652	13291	12982	0.9922710180442139	0.9920870513654019	0.9115969385706021
MAG51	SRS1993108.sorted.bam	SRS1993134.sorted.bam	0.5979884277477281	983311	17610	17401	0.9823036658798692	0.9820911186796446	0.5336720328156054
MAG51	SRS1993108.sorted.bam	SRS1993172.sorted.bam	0.7250963768588145	1225284	25297	11381	0.9907115411610696	0.9793541742159368	0.6649979539092273
MAG51	SRS1993116.sorted.bam	SRS1993134.sorted.bam	0.6119056097379685	973132	17295	17190	0.9823353871828282	0.9822274881516587	0.528147587729534
MAG51	SRS1993116.sorted.bam	SRS1993172.sorted.bam	0.7322581362295074	1203586	25369	11910	0.990104570840804	0.97892215429558	0.6532218060088856
MAG51	SRS1993134.sorted.bam	SRS1993172.sorted.bam	0.5805779137786805	775717	15966	7824	0.9899138474469427	0.9794177515769282	0.42100461428746655
MAG54	SRS1992999.sorted.bam	SRS1993000.sorted.bam	0.7870766081615361	3881435	33436	32344	0.9916669994473694	0.9913856602004155	0.75390726290079
MAG54	SRS1992999.sorted.bam	SRS1993004.sorted.bam	0.6194285711147205	2926945	19827	19027	0.9934993653792606	0.9932260428535555	0.5685127004860709
MAG54	SRS1993000.sorted.bam	SRS1993004.sorted.bam	0.6377631962665181	2537341	22425	21641	0.9914709926651561	0.9911620077868919	0.4928382952067865
MAG57	SRS1993000.sorted.bam	SRS1993134.sorted.bam	0.8721090538001016	2398757	8285	7939	0.9966903692203921	0.996546127848715	0.8474927360501071
MAG61	SRS1992995.sorted.bam	SRS1993001.sorted.bam	0.6377476449166568	1688109	33674	7577	0.9955115457591898	0.980052235963436	0.5120335275376174
MAG61	SRS1992995.sorted.bam	SRS1993003.sorted.bam	0.620504372573857	1568128	36283	24368	0.9844604522079831	0.9768622204309853	0.47564115319005407
MAG61	SRS1992995.sorted.bam	SRS1993134.sorted.bam	0.5856957950065729	1776276	38382	34625	0.9805069707635525	0.978391871533478	0.5387761490285338
MAG61	SRS1993001.sorted.bam	SRS1993003.sorted.bam	0.8024124051895765	2279988	37528	10068	0.9955841872851963	0.9835402642470048	0.6915609705199353
MAG61	SRS1993001.sorted.bam	SRS1993134.sorted.bam	0.8472784236875871	2728704	42073	21840	0.9919962003940332	0.984581325053945	0.8276645256473408
MAG61	SRS1993003.sorted.bam	SRS1993134.sorted.bam	0.7882292818455743	2477827	38286	22644	0.9908613474629181	0.9845485580712455	0.7515690630391474
MAG62	SRS1993001.sorted.bam	SRS1993058.sorted.bam	0.9174350194316415	1779838	6216	1624	0.99908755740691	0.996507547316104	0.8315814802095963
MAG62	SRS1993001.sorted.bam	SRS1993066.sorted.bam	0.9196275837685284	1823914	5596	1275	0.999300953882694	0.9969318728843575	0.8521748068616389
MAG62	SRS1993001.sorted.bam	SRS1993106.sorted.bam	0.9009588439212619	1772012	9901	5234	0.9970462953975481	0.9944125660548574	0.8279249919988039
MAG62	SRS1993001.sorted.bam	SRS1993132.sorted.bam	0.8629164870682519	1785834	8779	3783	0.9978816620133786	0.9950840895626357	0.8343829500935614
MAG62	SRS1993001.sorted.bam	SRS1993148.sorted.bam	0.8821990497070372	1808702	6663	1635	0.9990960368264092	0.9963161427366144	0.8450674086169961
MAG62	SRS1993001.sorted.bam	SRS1993150.sorted.bam	0.8766804572348857	1852319	9258	5176	0.9972056648989726	0.9950019408104112	0.8654462798526378
MAG62	SRS1993001.sorted.bam	SRS1993166.sorted.bam	0.876907972591546	1850708	9177	5152	0.9972162005027265	0.9950413571454816	0.8646935833911522
MAG62	SRS1993001.sorted.bam	SRS1993172.sorted.bam	0.899963971844342	1811294	8893	4547	0.9974896400032243	0.9950902503955735	0.8462784509684368
MAG62	SRS1993058.sorted.bam	SRS1993066.sorted.bam	0.9246077214367124	1840817	8139	4380	0.9976206217130763	0.9955785936353261	0.8600722794181204
MAG62	SRS1993058.sorted.bam	SRS1993106.sorted.bam	0.9192454182468743	1807228	10664	8672	0.9952014909020888	0.9940992503436201	0.8443787217242402
MAG62	SRS1993058.sorted.bam	SRS1993132.sorted.bam	0.8772297411063564	1814219	9428	6488	0.9964238055052891	0.9948032734747018	0.8476450786219721
MAG62	SRS1993058.sorted.bam	SRS1993148.sorted.bam	0.9068039367076175	1850021	4689	1966	0.9989373093602721	0.9974654341761526	0.8643726011012449
MAG62	SRS1993058.sorted.bam	SRS1993150.sorted.bam	0.8934841718255039	1882335	9816	8352	0.9955629577094407	0.9947852002964404	0.8794704493051224
MAG62	SRS1993058.sorted.bam	SRS1993166.sorted.bam	0.8931216495217479	1879860	9813	8366	0.995549668592342	0.9947799304203504	0.8783140720598233
MAG62	SRS1993058.sorted.bam	SRS1993172.sorted.bam	0.9162672033060227	1844171	9355	7433	0.9959694627016692	0.9949272599992083	0.8616393457941742
MAG62	SRS1993066.sorted.bam	SRS1993106.sorted.bam	0.9157141439113592	1840678	10219	4620	0.9974900552948425	0.9944482413545443	0.8600073354031318
MAG62	SRS1993066.sorted.bam	SRS1993132.sorted.bam	0.899610209265858	1877631	9218	3233	0.9982781494340475	0.9950906221723012	0.8772726317043599
MAG62	SRS1993066.sorted.bam	SRS1993148.sorted.bam	0.9220170524289895	1903537	7727	2764	0.9985479662333855	0.9959407145750253	0.8893765140949538
MAG62	SRS1993066.sorted.bam	SRS1993150.sorted.bam	0.9272089622572864	1961971	9759	4705	0.997601901353282	0.9950259203627373	0.9166782304391197
MAG62	SRS1993066.sorted.bam	SRS1993166.sorted.bam	0.9270300707276069	1961211	9742	4749	0.9975785369345777	0.9950326609426523	0.9163231408607652
MAG62	SRS1993066.sorted.bam	SRS1993172.sorted.bam	0.9366984111952584	1902311	8329	3345	0.9982416124387653	0.9956216412563456	0.8888036985382924
MAG62	SRS1993106.sorted.bam	SRS1993132.sorted.bam	0.8850000087112572	1838888	8343	5372	0.9970786692827405	0.9954630189549336	0.8591710060014811
MAG62	SRS1993106.sorted.bam	SRS1993148.sorted.bam	0.8974768217854044	1852834	11792	6625	0.996424396357148	0.9936356953726022	0.8656868997642859
MAG62	SRS1993106.sorted.bam	SRS1993150.sorted.bam	0.9051521606757119	1911684	8957	7926	0.9958539172792156	0.9953146022041299	0.8931829809302879
MAG62	SRS1993106.sorted.bam	SRS1993166.sorted.bam	0.9048797926287007	1910678	8949	7984	0.995821378589171	0.995316322268849	0.8927129544620976
MAG62	SRS1993106.sorted.bam	SRS1993172.sorted.bam	0.933373710561842	1874396	6617	4959	0.997354347747221	0.9964697961369956	0.8757611648807062
MAG62	SRS1993132.sorted.bam	SRS1993148.sorted.bam	0.9280677588082693	1947838	8962	2047	0.9989490912488616	0.995399001354322	0.9100749659511145
MAG62	SRS1993132.sorted.bam	SRS1993150.sorted.bam	0.9504038282683355	2026427	467	58	0.9999713781942305	0.9997695451156148	0.9467935644686154
MAG62	SRS1993132.sorted.bam	SRS1993166.sorted.bam	0.9505189489786557	2025478	472	75	0.9999629717034695	0.9997669685871681	0.9463501697188018
MAG62	SRS1993132.sorted.bam	SRS1993172.sorted.bam	0.9153684625512784	1909865	6376	2074	0.9989140593706886	0.9966615441405544	0.8923331020578843
MAG62	SRS1993148.sorted.bam	SRS1993150.sorted.bam	0.9525323432863615	2028057	9122	2767	0.9986356399253078	0.9955020988068876	0.9475551381695599
MAG62	SRS1993148.sorted.bam	SRS1993166.sorted.bam	0.9527652674922971	2026434	9059	2753	0.998641455877665	0.9955295854688581	0.9467968350305214
MAG62	SRS1993148.sorted.bam	SRS1993172.sorted.bam	0.9308324855920062	1928120	9480	4108	0.9978694272140738	0.9950832935709396	0.9008622602853331
MAG62	SRS1993150.sorted.bam	SRS1993166.sorted.bam	0.9991233698603765	2134816	54	2	0.99999906315111	0.9999747050799694	0.9974354122426476
MAG62	SRS1993150.sorted.bam	SRS1993172.sorted.bam	0.9372540015489034	1985717	6560	5008	0.9974779890588639	0.9966964073933999	0.9277729108701798
MAG62	SRS1993166.sorted.bam	SRS1993172.sorted.bam	0.936966505791985	1982793	6516	5052	0.9974520789613439	0.9967137265463415	0.9264067504397737
MAG63	SRS1992999.sorted.bam	SRS1993001.sorted.bam	0.7778531960579833	398409	9216	2543	0.9936171120632316	0.9768679924399298	0.6752454573650768
